PaidDateMonth,HB2014Name,GPPracticeName,BNFItemCode,BNFItemDescription,NumberOfPaidItems
2019-06-01,NHS Lanarkshire,WARDLAW MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,6
2019-06-01,NHS Lanarkshire,WARDLAW MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,13
2019-06-01,NHS Lanarkshire,WARDLAW MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-06-01,NHS Lanarkshire,WARDLAW MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-06-01,NHS Lanarkshire,WARDLAW MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,6
2019-06-01,NHS Lanarkshire,DRS TIERNEY & CANNING,0208020Y0BBACAC,XARELTO_TAB 20MG,6
2019-06-01,NHS Lanarkshire,DRS TIERNEY & CANNING,0208020Z0BBABAB,ELIQUIS_TAB 5MG,25
2019-06-01,NHS Lanarkshire,DRS TIERNEY & CANNING,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,24
2019-06-01,NHS Lanarkshire,DRS TIERNEY & CANNING,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-06-01,NHS Lanarkshire,DR C M MCCANN,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-06-01,NHS Lanarkshire,DR C M MCCANN,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,5
2019-06-01,NHS Lanarkshire,OVERTOUN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-06-01,NHS Lanarkshire,OVERTOUN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,40
2019-06-01,NHS Lanarkshire,OVERTOUN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-06-01,NHS Lanarkshire,OVERTOUN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,63
2019-06-01,NHS Lanarkshire,OVERTOUN MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,43
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,10
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,35
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,190700000BBCNBK,THICKEN AID_PDR SACH 9G,1
2019-06-01,NHS Lanarkshire,NORTH AVENUE SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,24
2019-06-01,NHS Lanarkshire,DR R AFUAKWAH,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-06-01,NHS Lanarkshire,DR R AFUAKWAH,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-06-01,NHS Lanarkshire,DR R AFUAKWAH,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,14
2019-06-01,NHS Lanarkshire,DR R AFUAKWAH,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,14
2019-05-01,NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,17
2019-05-01,NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,42
2019-05-01,NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-05-01,NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,68
2019-05-01,NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,9
2019-05-01,NHS Ayrshire and Arran,CENTRAL AVENUE SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-05-01,NHS Ayrshire and Arran,CENTRAL AVENUE SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,28
2019-05-01,NHS Ayrshire and Arran,CENTRAL AVENUE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,38
2019-05-01,NHS Ayrshire and Arran,CENTRAL AVENUE SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,8
2019-05-01,NHS Ayrshire and Arran,TAM'S BRIG SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-05-01,NHS Ayrshire and Arran,TAM'S BRIG SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,34
2019-05-01,NHS Ayrshire and Arran,TAM'S BRIG SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-05-01,NHS Ayrshire and Arran,TAM'S BRIG SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,69
2019-05-01,NHS Ayrshire and Arran,RACECOURSE ROAD MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-05-01,NHS Ayrshire and Arran,RACECOURSE ROAD MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,46
2019-05-01,NHS Ayrshire and Arran,RACECOURSE ROAD MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-05-01,NHS Ayrshire and Arran,TAM'S BRIG SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-05-01,NHS Ayrshire and Arran,THE SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,21
2019-05-01,NHS Ayrshire and Arran,THE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-05-01,NHS Ayrshire and Arran,THE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-05-01,NHS Ayrshire and Arran,THE SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,12
2019-05-01,NHS Ayrshire and Arran,DALBLAIR MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-05-01,NHS Ayrshire and Arran,DALBLAIR MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-05-01,NHS Ayrshire and Arran,DALBLAIR MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,11
2019-05-01,NHS Ayrshire and Arran,DALBLAIR MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,20
2019-05-01,NHS Ayrshire and Arran,DALBLAIR MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-05-01,NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-05-01,NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,37
2019-05-01,NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,50
2019-05-01,NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,15
2019-05-01,NHS Ayrshire and Arran,RACECOURSE ROAD MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,43
2019-05-01,NHS Ayrshire and Arran,RACECOURSE ROAD MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,11
2019-05-01,NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-05-01,NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,32
2019-05-01,NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-05-01,NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,40
2019-05-01,NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,41
2019-05-01,NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-05-01,NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,11
2019-05-01,NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,65
2019-05-01,NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,8
2019-05-01,NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-05-01,NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-05-01,NHS Borders,ROXBURGH STREET SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-05-01,NHS Borders,ROXBURGH STREET SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,23
2019-05-01,NHS Borders,ROXBURGH STREET SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-05-01,NHS Borders,ROXBURGH STREET SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,21
2019-05-01,NHS Borders,ROXBURGH STREET SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,6
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,48
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,14
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,82
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,190400000AACBCB,ICHTHAMMOL_(S),1
2019-05-01,NHS Borders,JEDBURGH MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-05-01,NHS Borders,NEWCASTLETON MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,14
2019-05-01,NHS Borders,NEWCASTLETON MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,2
2019-05-01,NHS Borders,MERSE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,5
2019-05-01,NHS Borders,EILDON SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,15
2019-05-01,NHS Borders,EILDON SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,52
2019-05-01,NHS Borders,EILDON SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-05-01,NHS Borders,EILDON SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-05-01,NHS Borders,EILDON SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,15
2019-05-01,NHS Borders,MERSE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,61
2019-05-01,NHS Borders,MERSE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-05-01,NHS Borders,MERSE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,44
2019-05-01,NHS Borders,MERSE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,13
2019-05-01,NHS Borders,SELKIRK MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-05-01,NHS Borders,SELKIRK MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,75
2019-05-01,NHS Borders,SELKIRK MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,15
2019-05-01,NHS Borders,SELKIRK MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,74
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,54
2019-05-01,NHS Borders,SELKIRK MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,9
2019-05-01,NHS Borders,ST RONAN'S PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,35
2019-05-01,NHS Borders,ST RONAN'S PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,18
2019-05-01,NHS Borders,ST RONAN'S PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,4
2019-05-01,NHS Borders,KELSO MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,16
2019-05-01,NHS Borders,KELSO MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,103
2019-05-01,NHS Borders,KELSO MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,21
2019-05-01,NHS Borders,KELSO MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,95
2019-05-01,NHS Borders,KELSO MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,23
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,46
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,5
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,43
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Borders,O'CONNELL STREET MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,14
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,5
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,38
2019-05-01,NHS Borders,THE NEIDPATH PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,4
2019-05-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,9
2019-05-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-05-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,16
2019-05-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,42
2019-05-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-05-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,18
2019-05-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,37
2019-05-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,21
2019-05-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-05-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-05-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-05-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,10
2019-05-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,21
2019-05-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,43
2019-05-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,14
2019-05-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-05-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,43
2019-05-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,15
2019-05-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,72
2019-05-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,22
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,6
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,20
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,44
2019-05-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,25
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Y0BBACAC,XARELTO_TAB 20MG,11
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Z0BBABAB,ELIQUIS_TAB 5MG,30
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,22
2019-05-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",21480000100,FREESTYLE LIBRE SENSOR KIT,13
2019-05-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-05-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,20
2019-05-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,6
2019-05-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,11
2019-05-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,13
2019-05-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,32
2019-05-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,21
2019-05-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-05-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,7
2019-05-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,11
2019-05-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,11
2019-05-01,NHS Forth Valley,CALLANDER MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,6
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0208020Y0BBACAC,XARELTO_TAB 20MG,52
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,12
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,48
2019-05-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,48
2019-05-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,21480000100,FREESTYLE LIBRE SENSOR KIT,24
2019-05-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,23
2019-05-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-05-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,33
2019-05-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,14
2019-05-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,77
2019-05-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-05-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-05-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,34
2019-05-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,22
2019-05-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-05-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-05-01,NHS Forth Valley,BALFRON HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,8
2019-05-01,NHS Forth Valley,EDENKILN SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,6
2019-05-01,NHS Forth Valley,EDENKILN SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,10
2019-05-01,NHS Forth Valley,EDENKILN SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-05-01,NHS Forth Valley,EDENKILN SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-05-01,NHS Forth Valley,EDENKILN SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-05-01,NHS Forth Valley,FORTHVIEW PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,21
2019-05-01,NHS Forth Valley,FORTHVIEW PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-05-01,NHS Forth Valley,FORTHVIEW PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-05-01,NHS Forth Valley,FORTHVIEW PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,28
2019-05-01,NHS Forth Valley,FORTHVIEW PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,17
2019-05-01,NHS Forth Valley,THE RICHMOND PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,32
2019-05-01,NHS Forth Valley,THE RICHMOND PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-05-01,NHS Forth Valley,THE RICHMOND PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,15
2019-05-01,NHS Forth Valley,THE RICHMOND PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,21
2019-05-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,12
2019-05-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-05-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-05-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,8
