HB2014Name,GPPracticeName,HB2014,BNFItemDescription,BNFItemCode,PaidDateMonth,NumberOfPaidItems
NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Tayside,"WEST PRACTICE, SPRINGFIELD MEDICAL CENTRE",S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Tayside,"WEST PRACTICE, SPRINGFIELD MEDICAL CENTRE",S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,27
NHS Tayside,"WEST PRACTICE, SPRINGFIELD MEDICAL CENTRE",S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,33
NHS Tayside,"WEST PRACTICE, SPRINGFIELD MEDICAL CENTRE",S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Tayside,"WEST PRACTICE, SPRINGFIELD MEDICAL CENTRE",S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,27
NHS Greater Glasgow and Clyde,BUCKINGHAM TERRACE MEDICAL PRACTICE,S08000031,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Greater Glasgow and Clyde,BUCKINGHAM TERRACE MEDICAL PRACTICE,S08000031,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,18
NHS Greater Glasgow and Clyde,BUCKINGHAM TERRACE MEDICAL PRACTICE,S08000031,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Greater Glasgow and Clyde,BUCKINGHAM TERRACE MEDICAL PRACTICE,S08000031,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Greater Glasgow and Clyde,BUCKINGHAM TERRACE MEDICAL PRACTICE,S08000031,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Grampian,WHINHILL MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Grampian,WHINHILL MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Grampian,WHINHILL MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Grampian,WHINHILL MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Grampian,WHINHILL MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Tayside,MUIRHEAD MEDICAL CENTRE,S08000030,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,18
NHS Tayside,MUIRHEAD MEDICAL CENTRE,S08000030,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,18
NHS Tayside,MUIRHEAD MEDICAL CENTRE,S08000030,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Tayside,MUIRHEAD MEDICAL CENTRE,S08000030,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,18
NHS Tayside,MUIRHEAD MEDICAL CENTRE,S08000030,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,18
NHS Grampian,TORRY MEDICAL PRACTICE,S08000020,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Grampian,TORRY MEDICAL PRACTICE,S08000020,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,18
NHS Grampian,TORRY MEDICAL PRACTICE,S08000020,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Grampian,TORRY MEDICAL PRACTICE,S08000020,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,17
NHS Grampian,TORRY MEDICAL PRACTICE,S08000020,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,18
NHS Lothian,NIDDRIE MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,13
NHS Lothian,NIDDRIE MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,12
NHS Lothian,NIDDRIE MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,13
NHS Lothian,NIDDRIE MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,11
NHS Lothian,NIDDRIE MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,28
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,33
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,30
NHS Tayside,ALYTH HEALTH CENTRE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Tayside,ALYTH HEALTH CENTRE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Tayside,ALYTH HEALTH CENTRE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Tayside,ALYTH HEALTH CENTRE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,31
NHS Tayside,ALYTH HEALTH CENTRE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,32
NHS Lanarkshire,DRS TIERNEY & CANNING,S08000032,SOD CHLOR_(S),190400000AAPFPF,2019-04-01,1
NHS Lanarkshire,DRS TIERNEY & CANNING,S08000032,SOD CHLOR_(S),190400000AAPFPF,2019-05-01,0
NHS Lanarkshire,DRS TIERNEY & CANNING,S08000032,SOD CHLOR_(S),190400000AAPFPF,2019-06-01,2
NHS Lanarkshire,DRS TIERNEY & CANNING,S08000032,SOD CHLOR_(S),190400000AAPFPF,2019-07-01,1
NHS Lanarkshire,DRS TIERNEY & CANNING,S08000032,SOD CHLOR_(S),190400000AAPFPF,2019-08-01,1
NHS Lothian,LEITH SURGERY,S08000024,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Lothian,LEITH SURGERY,S08000024,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Lothian,LEITH SURGERY,S08000024,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,32
NHS Lothian,LEITH SURGERY,S08000024,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,33
NHS Lothian,LEITH SURGERY,S08000024,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,30
NHS Forth Valley,THE RICHMOND PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,12
NHS Forth Valley,THE RICHMOND PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,13
NHS Forth Valley,THE RICHMOND PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,11
NHS Forth Valley,THE RICHMOND PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,11
NHS Forth Valley,THE RICHMOND PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Lothian,THE GREEN PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,12
NHS Lothian,THE GREEN PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Lothian,THE GREEN PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Lothian,THE GREEN PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,12
NHS Lothian,THE GREEN PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Lanarkshire,NALAGATLA MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,17
NHS Lanarkshire,NALAGATLA MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,16
NHS Lanarkshire,NALAGATLA MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Lanarkshire,NALAGATLA MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Lanarkshire,NALAGATLA MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,18
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,17
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,18
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,11
NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,13
NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,11
NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,13
NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Orkney,HEILENDI PRACTICE,S08000025,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,17
NHS Orkney,HEILENDI PRACTICE,S08000025,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,17
NHS Orkney,HEILENDI PRACTICE,S08000025,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Orkney,HEILENDI PRACTICE,S08000025,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,17
NHS Orkney,HEILENDI PRACTICE,S08000025,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,17
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,16
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,18
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,17
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,11
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,12
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Highland,NAIRN HEALTHCARE GROUP,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,18
NHS Highland,NAIRN HEALTHCARE GROUP,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,18
NHS Highland,NAIRN HEALTHCARE GROUP,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Highland,NAIRN HEALTHCARE GROUP,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Highland,NAIRN HEALTHCARE GROUP,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Shetland,LERWICK HEALTH CENTRE,S08000026,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,13
NHS Shetland,LERWICK HEALTH CENTRE,S08000026,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Shetland,LERWICK HEALTH CENTRE,S08000026,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,11
NHS Shetland,LERWICK HEALTH CENTRE,S08000026,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,11
NHS Shetland,LERWICK HEALTH CENTRE,S08000026,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Grampian,DENBURN MEDICAL PRACTICE,S08000020,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-04-01,8
NHS Grampian,DENBURN MEDICAL PRACTICE,S08000020,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-05-01,7
NHS Grampian,DENBURN MEDICAL PRACTICE,S08000020,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-06-01,6
NHS Grampian,DENBURN MEDICAL PRACTICE,S08000020,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-07-01,8
NHS Grampian,DENBURN MEDICAL PRACTICE,S08000020,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-08-01,6
NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,S08000028,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,S08000028,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,32
NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,S08000028,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,33
NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,S08000028,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,S08000028,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,33
NHS Highland,RIVERVIEW MEDICAL PRACTICE,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Highland,RIVERVIEW MEDICAL PRACTICE,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,16
NHS Highland,RIVERVIEW MEDICAL PRACTICE,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Highland,RIVERVIEW MEDICAL PRACTICE,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,18
NHS Highland,RIVERVIEW MEDICAL PRACTICE,S08000022,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Shetland,UNST HEALTH CENTRE,S08000026,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,6
NHS Shetland,UNST HEALTH CENTRE,S08000026,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,7
NHS Shetland,UNST HEALTH CENTRE,S08000026,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,6
NHS Shetland,UNST HEALTH CENTRE,S08000026,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,6
NHS Shetland,UNST HEALTH CENTRE,S08000026,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,8
NHS Tayside,ST MARGARET'S HEALTH CENTRE,S08000030,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,7
NHS Tayside,ST MARGARET'S HEALTH CENTRE,S08000030,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,6
NHS Tayside,ST MARGARET'S HEALTH CENTRE,S08000030,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,6
NHS Tayside,ST MARGARET'S HEALTH CENTRE,S08000030,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,8
NHS Tayside,ST MARGARET'S HEALTH CENTRE,S08000030,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,6
NHS Shetland,BRAE MEDICAL PRACTICE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Shetland,BRAE MEDICAL PRACTICE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,16
NHS Shetland,BRAE MEDICAL PRACTICE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,17
NHS Shetland,BRAE MEDICAL PRACTICE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,17
NHS Shetland,BRAE MEDICAL PRACTICE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,17
NHS Dumfries and Galloway,LOCH REE PRACTICE,S08000017,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,6
NHS Dumfries and Galloway,LOCH REE PRACTICE,S08000017,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,8
NHS Dumfries and Galloway,LOCH REE PRACTICE,S08000017,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,8
NHS Dumfries and Galloway,LOCH REE PRACTICE,S08000017,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,6
NHS Dumfries and Galloway,LOCH REE PRACTICE,S08000017,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,8
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,8
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,8
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,7
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,8
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,7
NHS Grampian,WESTBURN MEDICAL GROUP,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,11
NHS Grampian,WESTBURN MEDICAL GROUP,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Grampian,WESTBURN MEDICAL GROUP,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,13
NHS Grampian,WESTBURN MEDICAL GROUP,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,12
NHS Grampian,WESTBURN MEDICAL GROUP,S08000020,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Ayrshire and Arran,THE SURGERY,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Ayrshire and Arran,THE SURGERY,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,32
NHS Ayrshire and Arran,THE SURGERY,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Ayrshire and Arran,THE SURGERY,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Ayrshire and Arran,THE SURGERY,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,32
NHS Grampian,GARTHDEE MEDICAL GROUP,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Grampian,GARTHDEE MEDICAL GROUP,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,28
NHS Grampian,GARTHDEE MEDICAL GROUP,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Grampian,GARTHDEE MEDICAL GROUP,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,33
NHS Grampian,GARTHDEE MEDICAL GROUP,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,32
NHS Fife,EDEN VILLA PRACTICE,S08000029,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,12
NHS Fife,EDEN VILLA PRACTICE,S08000029,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,12
NHS Fife,EDEN VILLA PRACTICE,S08000029,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Fife,EDEN VILLA PRACTICE,S08000029,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,11
NHS Fife,EDEN VILLA PRACTICE,S08000029,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Shetland,BIXTER HEALTH CENTRE,S08000026,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Shetland,BIXTER HEALTH CENTRE,S08000026,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,31
NHS Shetland,BIXTER HEALTH CENTRE,S08000026,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Shetland,BIXTER HEALTH CENTRE,S08000026,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Shetland,BIXTER HEALTH CENTRE,S08000026,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,33
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,30
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,28
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,32
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,28
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,12
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,13
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,12
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,12
NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,32
NHS Forth Valley,EDENKILN SURGERY,S08000019,SUTHERLAND LUBRI JELLY SACH 5G STER,21140000001,2019-04-01,2
NHS Forth Valley,EDENKILN SURGERY,S08000019,SUTHERLAND LUBRI JELLY SACH 5G STER,21140000001,2019-05-01,0
NHS Forth Valley,EDENKILN SURGERY,S08000019,SUTHERLAND LUBRI JELLY SACH 5G STER,21140000001,2019-06-01,2
NHS Forth Valley,EDENKILN SURGERY,S08000019,SUTHERLAND LUBRI JELLY SACH 5G STER,21140000001,2019-07-01,1
NHS Forth Valley,EDENKILN SURGERY,S08000019,SUTHERLAND LUBRI JELLY SACH 5G STER,21140000001,2019-08-01,0
NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,28
NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,32
NHS Ayrshire and Arran,BARNS MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,27
NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,S08000017,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,17
