quarter_date,hb_code,hb_name,loc_code,loc_name,measure,eps,los,avlos
31/12/2015,RA2704,Other,RA2704,Other,Transfers,82,409,4.987804878
31/12/2015,RA2701,Other,NA,Other,Transfers,35,157,4.485714286
31/12/2015,RA2702,Other,NA,Other,Transfers,352,1646,4.676136364
31/12/2015,RA2703,Other,NA,Other,Transfers,91,393,4.318681319
31/12/2015,RA2704,Other,NA,Other,Transfers,82,409,4.987804878
31/03/2016,RA2701,Other,RA2701,Other,Transfers,20,63,3.15
31/03/2016,RA2702,Other,RA2702,Other,Transfers,321,1167,3.635514019
31/03/2016,RA2703,Other,RA2703,Other,Transfers,101,465,4.603960396
31/03/2016,RA2704,Other,RA2704,Other,Transfers,69,319,4.623188406
31/03/2016,RA2701,Other,NA,Other,Transfers,20,63,3.15
31/03/2016,RA2702,Other,NA,Other,Transfers,321,1167,3.635514019
31/03/2016,RA2703,Other,NA,Other,Transfers,101,465,4.603960396
31/03/2016,RA2704,Other,NA,Other,Transfers,69,319,4.623188406
30/06/2016,RA2701,Other,RA2701,Other,Transfers,40,112,2.8
30/06/2016,RA2702,Other,RA2702,Other,Transfers,418,1749,4.184210526
30/06/2016,RA2703,Other,RA2703,Other,Transfers,147,679,4.619047619
30/06/2016,RA2704,Other,RA2704,Other,Transfers,112,359,3.205357143
30/06/2016,RA2701,Other,NA,Other,Transfers,40,112,2.8
30/06/2016,RA2702,Other,NA,Other,Transfers,418,1749,4.184210526
30/06/2016,RA2703,Other,NA,Other,Transfers,147,679,4.619047619
30/06/2016,RA2704,Other,NA,Other,Transfers,112,359,3.205357143
30/09/2016,RA2701,Other,RA2701,Other,Transfers,34,143,4.205882353
30/09/2016,RA2702,Other,RA2702,Other,Transfers,578,2227,3.852941176
30/09/2016,RA2703,Other,RA2703,Other,Transfers,188,601,3.196808511
30/09/2016,RA2704,Other,RA2704,Other,Transfers,149,547,3.67114094
30/09/2016,RA2701,Other,NA,Other,Transfers,34,143,4.205882353
30/09/2016,RA2702,Other,NA,Other,Transfers,578,2227,3.852941176
30/09/2016,RA2703,Other,NA,Other,Transfers,188,601,3.196808511
30/09/2016,RA2704,Other,NA,Other,Transfers,149,547,3.67114094
31/12/2016,RA2701,Other,RA2701,Other,Transfers,35,82,2.342857143
31/12/2016,RA2702,Other,RA2702,Other,Transfers,414,2021,4.881642512
31/12/2016,RA2703,Other,RA2703,Other,Transfers,98,436,4.448979592
31/12/2016,RA2704,Other,RA2704,Other,Transfers,99,329,3.323232323
31/12/2016,RA2701,Other,NA,Other,Transfers,35,82,2.342857143
31/12/2016,RA2702,Other,NA,Other,Transfers,414,2021,4.881642512
31/12/2016,RA2703,Other,NA,Other,Transfers,98,436,4.448979592
31/12/2016,RA2704,Other,NA,Other,Transfers,99,329,3.323232323
31/03/2017,RA2701,Other,RA2701,Other,Transfers,32,169,5.28125
31/03/2017,RA2702,Other,RA2702,Other,Transfers,379,1851,4.883905013
31/03/2017,RA2703,Other,RA2703,Other,Transfers,60,345,5.75
31/03/2017,RA2704,Other,RA2704,Other,Transfers,100,352,3.52
31/03/2017,RA2701,Other,NA,Other,Transfers,30,169,5.633333333
31/03/2017,RA2702,Other,NA,Other,Transfers,379,1851,4.883905013
31/03/2017,RA2703,Other,NA,Other,Transfers,60,345,5.75
31/03/2017,RA2704,Other,NA,Other,Transfers,100,352,3.52
30/06/2017,RA2701,Other,RA2701,Other,Transfers,75,227,3.026666667
30/06/2017,RA2702,Other,RA2702,Other,Transfers,480,2044,4.258333333
30/06/2017,RA2703,Other,RA2703,Other,Transfers,143,453,3.167832168
30/06/2017,RA2704,Other,RA2704,Other,Transfers,81,334,4.12345679
30/06/2017,RA2701,Other,NA,Other,Transfers,75,227,3.026666667
30/06/2017,RA2702,Other,NA,Other,Transfers,480,2044,4.258333333
30/06/2017,RA2703,Other,NA,Other,Transfers,143,453,3.167832168
30/06/2017,RA2704,Other,NA,Other,Transfers,81,334,4.12345679
30/09/2017,RA2701,Other,RA2701,Other,Transfers,51,281,5.509803922
30/09/2017,RA2702,Other,RA2702,Other,Transfers,539,1994,3.699443414
30/09/2017,RA2703,Other,RA2703,Other,Transfers,258,1154,4.472868217
30/09/2017,RA2704,Other,RA2704,Other,Transfers,130,498,3.830769231
30/09/2017,RA2701,Other,NA,Other,Transfers,50,281,5.62
30/09/2017,RA2702,Other,NA,Other,Transfers,539,1994,3.699443414
30/09/2017,RA2703,Other,NA,Other,Transfers,258,1154,4.472868217
30/09/2017,RA2704,Other,NA,Other,Transfers,130,498,3.830769231
31/12/2017,RA2701,Other,RA2701,Other,Transfers,37,203,5.486486486
31/12/2017,RA2702,Other,RA2702,Other,Transfers,366,1638,4.475409836
31/12/2017,RA2703,Other,RA2703,Other,Transfers,83,264,3.180722892
31/12/2017,RA2704,Other,RA2704,Other,Transfers,136,448,3.294117647
31/12/2017,RA2701,Other,NA,Other,Transfers,37,203,5.486486486
31/12/2017,RA2702,Other,NA,Other,Transfers,366,1638,4.475409836
31/12/2017,RA2703,Other,NA,Other,Transfers,83,264,3.180722892
31/12/2017,RA2704,Other,NA,Other,Transfers,136,448,3.294117647
31/03/2018,RA2701,Other,RA2701,Other,Transfers,15,104,6.933333333
31/03/2018,RA2702,Other,RA2702,Other,Transfers,377,1548,4.106100796
31/03/2018,RA2703,Other,RA2703,Other,Transfers,80,354,4.425
31/03/2018,RA2704,Other,RA2704,Other,Transfers,103,326,3.165048544
31/03/2018,RA2701,Other,NA,Other,Transfers,15,104,6.933333333
31/03/2018,RA2702,Other,NA,Other,Transfers,377,1548,4.106100796
31/03/2018,RA2703,Other,NA,Other,Transfers,78,354,4.538461538
31/03/2018,RA2704,Other,NA,Other,Transfers,103,326,3.165048544
30/06/2018,RA2701,Other,RA2701,Other,Transfers,15,72,4.8
30/06/2018,RA2702,Other,RA2702,Other,Transfers,444,1832,4.126126126
30/06/2018,RA2703,Other,RA2703,Other,Transfers,154,543,3.525974026
30/06/2018,RA2704,Other,RA2704,Other,Transfers,125,472,3.776
30/06/2018,RA2701,Other,NA,Other,Transfers,15,72,4.8
30/06/2018,RA2702,Other,NA,Other,Transfers,444,1832,4.126126126
30/06/2018,RA2703,Other,NA,Other,Transfers,154,543,3.525974026
30/06/2018,RA2704,Other,NA,Other,Transfers,124,472,3.806451613
30/09/2018,RA2701,Other,RA2701,Other,Transfers,10,29,2.9
30/09/2018,RA2702,Other,RA2702,Other,Transfers,545,2036,3.735779817
30/09/2018,RA2703,Other,RA2703,Other,Transfers,288,1092,3.791666667
30/09/2018,RA2704,Other,RA2704,Other,Transfers,168,529,3.148809524
30/09/2018,RA2701,Other,NA,Other,Transfers,10,30,3
30/09/2018,RA2702,Other,NA,Other,Transfers,545,2036,3.735779817
30/09/2018,RA2703,Other,NA,Other,Transfers,288,1092,3.791666667
30/09/2018,RA2704,Other,NA,Other,Transfers,168,529,3.148809524
31/12/2018,RA2701,Other,RA2701,Other,Transfers,29,209,7.206896552
31/12/2018,RA2702,Other,RA2702,Other,Transfers,364,1394,3.82967033
31/12/2018,RA2703,Other,RA2703,Other,Transfers,129,672,5.209302326
31/12/2018,RA2704,Other,RA2704,Other,Transfers,130,332,2.553846154
31/12/2018,RA2701,Other,NA,Other,Transfers,29,209,7.206896552
31/12/2018,RA2702,Other,NA,Other,Transfers,364,1394,3.82967033
31/12/2018,RA2703,Other,NA,Other,Transfers,129,672,5.209302326
31/12/2018,RA2704,Other,NA,Other,Transfers,130,332,2.553846154
31/12/2013,scot,Scotland,scot,Scotland,Transfers,81192,618781,7.621206523
31/03/2014,scot,Scotland,scot,Scotland,Transfers,81101,636353,7.846426061
30/06/2014,scot,Scotland,scot,Scotland,Transfers,83533,646350,7.737660565
30/09/2014,scot,Scotland,scot,Scotland,Transfers,85763,647579,7.550796964
31/12/2014,scot,Scotland,scot,Scotland,Transfers,87112,665913,7.644331435
31/03/2015,scot,Scotland,scot,Scotland,Transfers,88747,686372,7.734030446
30/06/2015,scot,Scotland,scot,Scotland,Transfers,92565,681101,7.358083509
30/09/2015,scot,Scotland,scot,Scotland,Transfers,98231,666594,6.785984058
31/12/2015,scot,Scotland,scot,Scotland,Transfers,101046,679690,6.726540388
31/03/2016,scot,Scotland,scot,Scotland,Transfers,108239,704067,6.504744131
30/06/2016,scot,Scotland,scot,Scotland,Transfers,107862,693948,6.433665239
30/09/2016,scot,Scotland,scot,Scotland,Transfers,105286,688020,6.534771954
31/12/2016,scot,Scotland,scot,Scotland,Transfers,105412,701185,6.651851782
31/03/2017,scot,Scotland,scot,Scotland,Transfers,104720,692240,6.61038961
30/06/2017,scot,Scotland,scot,Scotland,Transfers,102707,686233,6.681462802
30/09/2017,scot,Scotland,scot,Scotland,Transfers,102307,651967,6.372652898
31/12/2017,scot,Scotland,scot,Scotland,Transfers,105914,674694,6.370206016
31/03/2018,scot,Scotland,scot,Scotland,Transfers,107501,695672,6.471307244
30/06/2018,scot,Scotland,scot,Scotland,Transfers,103016,662423,6.430292382
30/09/2018,scot,Scotland,scot,Scotland,Transfers,101192,630773,6.233427544
31/12/2018,scot,Scotland,scot,Scotland,Transfers,102619,631469,6.153529074
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2638,0,0
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2571,0,0
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2774,0,0
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2860,0,0
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2680,0,0
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2520,0,0
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2363,0,0
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2479,0,0
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2600,0,0
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2525,0,0
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2616,0,0
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2404,0,0
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2627,0,0
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2515,0,0
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2460,0,0
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2455,0,0
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2540,0,0
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2410,0,0
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2395,0,0
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2335,0,0
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Daycases,2572,0,0
31/12/2013,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8666,0,0
31/03/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8768,0,0
30/06/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8795,0,0
30/09/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,9211,0,0
31/12/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8572,0,0
31/03/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,7944,0,0
30/06/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,7716,0,0
30/09/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8353,0,0
31/12/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8536,0,0
31/03/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8415,0,0
30/06/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8373,0,0
30/09/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,7964,0,0
31/12/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8330,0,0
31/03/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8318,0,0
30/06/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8195,0,0
30/09/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8030,0,0
31/12/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8249,0,0
31/03/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8017,0,0
30/06/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8035,0,0
30/09/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,7902,0,0
31/12/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Daycases,8386,0,0
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3033,0,0
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3126,0,0
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3042,0,0
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3198,0,0
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3025,0,0
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2877,0,0
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2808,0,0
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2989,0,0
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3007,0,0
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3031,0,0
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3077,0,0
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2946,0,0
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3159,0,0
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3125,0,0
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2974,0,0
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2928,0,0
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2988,0,0
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3022,0,0
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,2982,0,0
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3055,0,0
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Daycases,3054,0,0
31/12/2014,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,5,0,0
31/03/2015,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,5,0,0
31/03/2016,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,0,0,NA
31/12/2016,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,0,0,NA
31/03/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,0,0,NA
30/06/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,5,0,0
30/09/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,5,0,0
31/12/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,5,0,0
31/03/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,10,0,0
30/06/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,15,0,0
30/09/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,20,0,0
31/12/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Daycases,48,0,0
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2995,0,0
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,3071,0,0
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2979,0,0
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,3153,0,0
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2863,0,0
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2540,0,0
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2545,0,0
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2885,0,0
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2929,0,0
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2860,0,0
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2680,0,0
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2614,0,0
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2545,0,0
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2676,0,0
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2757,0,0
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2642,0,0
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2716,0,0
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2576,0,0
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2640,0,0
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2492,0,0
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Daycases,2712,0,0
31/12/2013,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2145,0,0
31/03/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2388,0,0
30/06/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2422,0,0
30/09/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2417,0,0
31/12/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2390,0,0
31/03/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2319,0,0
30/06/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2457,0,0
30/09/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2483,0,0
31/12/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2579,0,0
31/03/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2655,0,0
30/06/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2450,0,0
30/09/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2300,0,0
31/12/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2457,0,0
31/03/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2245,0,0
30/06/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2281,0,0
30/09/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2252,0,0
31/12/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2327,0,0
31/03/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2163,0,0
30/06/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,1945,0,0
30/09/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,2003,0,0
31/12/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Daycases,1800,0,0
31/03/2014,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
30/06/2015,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
31/12/2016,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
30/06/2017,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
31/03/2018,S08000016,NHS Borders,NA,Other,All Daycases,5,0,0
30/06/2018,S08000016,NHS Borders,NA,Other,All Daycases,5,0,0
30/09/2018,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
31/12/2018,S08000016,NHS Borders,NA,Other,All Daycases,0,0,NA
31/12/2013,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2145,0,0
31/03/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2385,0,0
30/06/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2422,0,0
30/09/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2417,0,0
31/12/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2390,0,0
31/03/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2319,0,0
30/06/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2455,0,0
30/09/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2483,0,0
31/12/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2579,0,0
31/03/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2655,0,0
30/06/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2450,0,0
30/09/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2300,0,0
31/12/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2455,0,0
31/03/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2245,0,0
30/06/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2280,0,0
30/09/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2252,0,0
31/12/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2327,0,0
31/03/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2160,0,0
30/06/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,1940,0,0
30/09/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,2000,0,0
31/12/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Daycases,1800,0,0
